date,sp500_tr,rf
1927-01-31,57.68255884590442,0.0025000000
1927-02-28,59.05406212473244,0.0026000000
1927-03-31,60.21770671149968,0.0030000000
1927-04-30,61.953144549657885,0.0025000000
1927-05-31,64.35224846359615,0.0030000000
1927-06-30,65.4503225445226,0.0026000000
1927-07-31,67.17071951057845,0.0030000000
1927-08-31,71.0188764830655,0.0028000000
1927-09-30,75.32741406134257,0.0021000000
1927-10-31,74.45166987769848,0.0025000000
1927-11-30,76.43172870193885,0.0021000000
1927-12-31,78.51127505241658,0.0022000000
1928-01-31,79.11708441847824,0.0025000000
1928-02-29,78.46390586500053,0.0033000000
1928-03-31,82.9752784356643,0.0029000000
1928-04-30,88.5057133522938,0.0022000000
1928-05-31,91.54840139212375,0.0032000000
1928-06-30,87.37150557860811,0.0031000000
1928-07-31,88.32725583263068,0.0032000000
1928-08-31,91.50172787995923,0.0032000000
1928-09-30,98.25179215017361,0.0027000000
1928-10-31,100.57105888764387,0.0041000000
1928-11-30,107.69612264409243,0.0038000000
1928-12-31,108.44725561859046,0.0006000000
1929-01-31,116.79355628498882,0.0034000000
1929-02-28,117.74491168111555,0.0036000000
1929-03-31,120.16357466616184,0.0034000000
1929-04-30,119.8052418147193,0.0036000000
1929-05-31,121.9615466021282,0.0044000000
1929-06-30,124.65094287852611,0.0052000000
1929-07-31,136.12296082094753,0.0033000000
1929-08-31,144.2363290089236,0.0040000000
1929-09-30,150.36198041256947,0.0035000000
1929-10-31,134.84138940991951,0.0046000000
1929-11-30,99.52922848191986,0.0037000000
1929-12-31,103.88584882484808,0.0037000000
1930-01-31,105.78346463352253,0.0014000000
1930-02-28,112.80471419364643,0.0030000000
1930-03-31,117.45499522505445,0.0035000000
1930-04-30,125.31039086609293,0.0021000000
1930-05-31,118.2287459766723,0.0026000000
1930-06-30,106.67872594104396,0.0027000000
1930-07-31,104.8015207581858,0.0020000000
1930-08-31,103.86294335263024,0.0009000000
1930-09-30,104.21993579260493,0.0022000000
1930-10-31,90.28478246722678,0.0009000000
1930-11-30,84.14622337358453,0.0013000000
1930-12-31,78.93982347170912,0.0014000000
1931-01-31,81.74194968990459,0.0015000000
1931-02-28,88.38893938587658,0.0004000000
1931-03-31,90.48732021432038,0.0013000000
1931-04-30,82.26564642913132,0.0008000000
1931-05-31,74.7243262654327,0.0009000000
1931-06-30,72.71672922340954,0.0008000000
1931-07-31,75.51578154926642,0.0006000000
1931-08-31,73.63328852317174,0.0003000000
1931-09-30,63.04739968153111,0.0003000000
1931-10-31,55.00290500238573,0.0010000000
1931-11-30,56.126797694601144,0.0017000000
1931-12-31,45.96203115671139,0.0012000000
1932-01-31,45.559636478328144,0.0023000000
1932-02-29,45.52610714746608,0.0023000000
1932-03-31,46.033182054940895,0.0016000000
1932-04-30,35.329863482850435,0.0011000000
1932-05-31,31.31995210641911,0.0006000000
1932-06-30,27.42627384999495,0.0002000000
1932-07-31,29.109654840861253,0.0002000000
1932-08-31,44.045396523821914,0.0003000000
1932-09-30,48.5981190064746,0.0003000000
1932-10-31,42.162153219930104,0.0002000000
1932-11-30,42.007548788705805,0.0002000000
1932-12-31,40.88536131515409,0.0001000000
1933-01-31,42.75128048074672,0.0001000000
1933-02-28,37.9324654853264,-0.0003000000
1933-03-31,38.0563782059118,0.0004000000
1933-04-30,42.33237575713784,0.0010000000
1933-05-31,54.740758999448374,0.0004000000
1933-06-30,64.36307768490195,0.0002000000
1933-07-31,69.80668254684686,0.0002000000
1933-08-31,66.5639559755849,0.0003000000
1933-09-30,66.23903819610395,0.0002000000
1933-10-31,60.025215378558286,0.0001000000
1933-11-30,61.703931044250076,0.0002000000
1933-12-31,63.1340153356642,0.0002000000
1934-01-31,66.97609272496463,0.0005000000
1934-02-28,72.16647514164937,0.0002000000
1934-03-31,68.70398249047372,0.0002000000
1934-04-30,70.09176242232856,0.0001000000
1934-05-31,63.20464768944228,0.0001000000
1934-06-30,64.28114546906623,0.0001000000
1934-07-31,61.481940859782,0.0001000000
1934-08-31,59.32147065179741,0.0001000000
1934-09-30,58.13042372502026,0.0001000000
1934-10-31,58.83321487446604,0.0001000000
1934-11-30,60.722670412129055,0.0001000000
1934-12-31,61.36619871269238,0.0001000000
1935-01-31,61.61471193642088,0.0001000000
1935-02-28,60.001151715623685,0.0002000000
1935-03-31,56.44317696188542,0.0001000000
1935-04-30,60.92119640655335,0.0001000000
1935-05-31,65.95490741457641,0.0001000000
1935-06-30,68.70584714263738,0.0001000000
1935-07-31,72.55301249647412,0.0001000000
1935-08-31,77.70779616993254,0.0001000000
1935-09-30,79.59866309520501,0.0001000000
1935-10-31,81.98113815339482,0.0001000000
1935-11-30,89.94770568927422,0.0002000000
1935-12-31,90.21787070508428,0.0001000000
1936-01-31,95.47596746396955,0.0001000000
1936-02-29,101.24083783470464,0.0001000000
1936-03-31,103.68778133792601,0.0002000000
1936-04-30,104.12776071456143,0.0002000000
1936-05-31,98.91048696585587,0.0002000000
1936-06-30,103.44417678124138,0.0003000000
1936-07-31,109.90503669933457,0.0001000000
1936-08-31,112.44194066342052,0.0002000000
1936-09-30,114.07743833007498,0.0001000000
1936-10-31,120.43086872041637,0.0002000000
1936-11-30,124.18814366810967,0.0001000000
1936-12-31,122.47125688928786,0.0000000000
1937-01-31,126.71276339253647,0.0001000000
1937-02-28,130.90290499041362,0.0002000000
1937-03-31,131.21010396678537,0.0001000000
1937-04-30,123.84812190341961,0.0003000000
1937-05-31,118.80609812810401,0.0006000000
1937-06-30,114.85808009800087,0.0003000000
1937-07-31,122.18766757451986,0.0003000000
1937-08-31,123.92875765062081,0.0002000000
1937-09-30,106.85832393799299,0.0004000000
1937-10-31,91.80000062731548,0.0002000000
1937-11-30,84.2185266341394,0.0002000000
1937-12-31,83.36631535272251,0.0000000000
1938-01-31,86.0602961942621,0.0000000000
1938-02-28,84.50463332480174,0.0000000000
1938-03-31,79.41445387181324,-0.0001000000
1938-04-30,76.67145026360602,0.0001000000
1938-05-31,77.85584780258586,0.0000000000
1938-06-30,80.13119405600146,0.0000000000
1938-07-31,96.52979111977672,-0.0001000000
1938-08-31,97.53311932388522,0.0000000000
1938-09-30,93.53196373829934,0.0002000000
1938-10-31,104.36442450316763,0.0001000000
1938-11-30,104.8172563603789,-0.0006000000
1938-12-31,102.11061335948925,0.0000000000
1939-01-31,100.92598339513432,-0.0001000000
1939-02-28,100.46620969505868,0.0001000000
1939-03-31,100.73628015122819,-0.0001000000
1939-04-30,88.40735531446057,0.0000000000
1939-05-31,92.03090519219843,0.0001000000
1939-06-30,94.03187396789701,0.0001000000
1939-07-31,96.70557117170863,0.0000000000
1939-08-31,95.68015627670543,-0.0001000000
1939-09-30,106.26522267011335,0.0001000000
1939-10-31,107.74921886245245,0.0000000000
1939-11-30,106.24574138995312,0.0000000000
1939-12-31,104.1633136778901,0.0000000000
1940-01-31,104.01127411520723,0.0000000000
1940-02-29,103.77637987378009,0.0000000000
1940-03-31,103.6277639451556,0.0000000000
1940-04-30,105.10376091133321,0.0000000000
1940-05-31,91.08659469655824,-0.0002000000
1940-06-30,83.71845254522196,0.0000000000
1940-07-31,86.9626269924054,0.0001000000
1940-08-31,89.27186122890537,-0.0001000000
1940-09-30,93.52394416162204,0.0000000000
1940-10-31,94.89498348101866,0.0000000000
1940-11-30,97.59974108722665,0.0000000000
1940-12-31,94.09604667812994,0.0000000000
1941-01-31,94.77617507794537,-0.0001000000
1941-02-28,89.35362060278061,-0.0001000000
1941-03-31,90.40767409826334,0.0001000000
1941-04-30,88.10836086140446,-0.0001000000
1941-05-31,86.71199186466241,0.0000000000
1941-06-30,90.27518347097806,0.0000000000
1941-07-31,95.4343523969288,0.0003000000
1941-08-31,95.50928216092454,0.0001000000
1941-09-30,96.33559491876474,0.0001000000
1941-10-31,93.02980777668041,0.0000000000
1941-11-30,89.23374602901042,0.0000000000
1941-12-31,83.98796995953552,0.0001000000
1942-01-31,86.17981708275663,0.0002000000
1942-02-28,84.03792131222221,0.0001000000
1942-03-31,80.03033257912489,0.0001000000
1942-04-30,77.25829579459938,0.0001000000
1942-05-31,78.69539207054058,0.0003000000
1942-06-30,83.21070145163716,0.0002000000
1942-07-31,86.84568968768875,0.0003000000
1942-08-31,86.87361047640749,0.0003000000
1942-09-30,88.30633397087675,0.0003000000
1942-10-31,95.3345550597647,0.0003000000
1942-11-30,97.38036096233478,0.0003000000
1942-12-31,98.40009547082806,0.0003000000
1943-01-31,104.79989159607538,0.0003000000
1943-02-28,111.54246803754735,0.0003000000
1943-03-31,116.02051379989042,0.0003000000
1943-04-30,120.41364225828735,0.0003000000
1943-05-31,125.66770488304799,0.0002000000
1943-06-30,128.40688740467874,0.0003000000
1943-07-31,131.58463331334622,0.0003000000
1943-08-31,125.6150833305627,0.0003000000
1943-09-30,128.82500879897572,0.0003000000
1943-10-31,128.18333078548574,0.0003000000
1943-11-30,122.79440411288073,0.0003000000
1943-12-31,124.97103337083925,0.0003000000
1944-01-31,129.55523957711802,0.0003000000
1944-02-29,129.24243655975002,0.0003000000
1944-03-31,133.43339067645672,0.0002000000
1944-04-30,131.6904243624475,0.0003000000
1944-05-31,134.5947270857255,0.0003000000
1944-06-30,141.5191252353837,0.0003000000
1944-07-31,145.79460845081928,0.0003000000
1944-08-31,144.2587809425545,0.0003000000
1944-09-30,142.49449192243998,0.0002000000
1944-10-31,146.60346007575902,0.0003000000
1944-11-30,146.1870805093161,0.0003000000
1944-12-31,149.98809664320365,0.0002000000
1945-01-31,155.06720977595145,0.0003000000
1945-02-28,160.8594001647229,0.0002000000
1945-03-31,161.36905751818597,0.0002000000
1945-04-30,166.05103842847072,0.0003000000
1945-05-31,172.96014150967403,0.0003000000
1945-06-30,176.7434014650982,0.0002000000
1945-07-31,173.75017661011276,0.0003000000
1945-08-31,174.98126655818504,0.0003000000
1945-09-30,187.5473521201855,0.0003000000
1945-10-31,196.0130312089439,0.0003000000
1945-11-30,203.08137991011486,0.0002000000
1945-12-31,207.19306277801329,0.0003000000
1946-01-31,216.10673529861813,0.0003000000
1946-02-28,217.37928356710685,0.0003000000
1946-03-31,211.56485890058215,0.0003000000
1946-04-30,225.88641998987808,0.0003000000
1946-05-31,227.05660687442733,0.0003000000
1946-06-30,226.28760945364053,0.0003000000
1946-07-31,220.5262199438883,0.0003000000
1946-08-31,216.9492021881444,0.0003000000
1946-09-30,185.66316610988233,0.0003000000
1946-10-31,182.19420036665258,0.0003000000
1946-11-30,182.17704426079092,0.0003000000
1946-12-31,188.36742601210779,0.0003000000
1947-01-31,190.10349910128554,0.0003000000
1947-02-28,198.2241087770883,0.0003000000
1947-03-31,190.94752756881545,0.0003000000
1947-04-30,184.6637805260064,0.0003000000
1947-05-31,182.16224716854563,0.0003000000
1947-06-30,189.3183187100343,0.0003000000
1947-07-31,202.00120023637476,0.0003000000
1947-08-31,198.8629444305465,0.0003000000
1947-09-30,194.56453775112382,0.0006000000
1947-10-31,200.47152551478774,0.0006000000
1947-11-30,199.02619826238606,0.0006000000
1947-12-31,196.81045145789324,0.0008000000
1948-01-31,195.11180245013318,0.0007000000
1948-02-29,186.4357816307461,0.0007000000
1948-03-31,190.01684717625395,0.0009000000
1948-04-30,205.57475336988077,0.0008000000
1948-05-31,216.53206571129482,0.0008000000
1948-06-30,226.4648317803011,0.0009000000
1948-07-31,222.04040528159567,0.0008000000
1948-08-31,216.52244991614182,0.0009000000
1948-09-30,215.06221382040874,0.0004000000
1948-10-31,221.94211226379645,0.0004000000
1948-11-30,210.64394729422185,0.0004000000
1948-12-31,210.33397418669276,0.0004000000
1949-01-31,213.78030696967636,0.0010000000
1949-02-28,206.68599843619498,0.0009000000
1949-03-31,209.78792100356284,0.0010000000
1949-04-30,210.67122171837045,0.0009000000
1949-05-31,210.30179249349345,0.0010000000
1949-06-30,199.98590619053118,0.0010000000
1949-07-31,212.51982363860364,0.0009000000
1949-08-31,221.39081047070616,0.0009000000
1949-09-30,225.54158651179634,0.0009000000
1949-10-31,232.6681206537553,0.0009000000
1949-11-30,237.23981494581426,0.0008000000
1949-12-31,244.97109383138547,0.0009000000
1950-01-31,251.4261463340968,0.0009000000
1950-02-28,257.78130959056693,0.0009000000
1950-03-31,261.33872162007066,0.0010000000
1950-04-30,270.2006398459962,0.0009000000
1950-05-31,280.7900614094674,0.0010000000
1950-06-30,286.88095211249265,0.0010000000
1950-07-31,267.64754120762854,0.0010000000
1950-08-31,285.4684708253008,0.0010000000
1950-09-30,297.25327430981423,0.0010000000
1950-10-31,311.3482284747388,0.0012000000
1950-11-30,312.58000218874264,0.0011000000
1950-12-31,313.24992907190057,0.0011000000
1951-01-31,338.3716085208163,0.0013000000
1951-02-28,352.97339635287244,0.0010000000
1951-03-31,349.0692966659391,0.0011000000
1951-04-30,355.81147410874325,0.0013000000
1951-05-31,358.0659612953035,0.0012000000
1951-06-30,353.98404199189144,0.0012000000
1951-07-31,362.34314380825117,0.0013000000
1951-08-31,380.31618161554167,0.0013000000
1951-09-30,392.2235617010727,0.0012000000
1951-10-31,392.2838791589393,0.0016000000
1951-11-30,383.3929368859055,0.0011000000
1951-12-31,397.1940696866201,0.0012000000
1952-01-31,412.42653012652096,0.0015000000
1952-02-29,406.9375547006091,0.0012000000
1952-03-31,409.9931559885364,0.0011000000
1952-04-30,410.8397749232741,0.0012000000
1952-05-31,412.7434133075016,0.0013000000
1952-06-30,426.15076185748893,0.0015000000
1952-07-31,440.49853668759647,0.0015000000
1952-08-31,444.377195387165,0.0015000000
1952-09-30,439.45045589634225,0.0016000000
1952-10-31,432.3519034403274,0.0014000000
1952-11-30,448.188366144753,0.0010000000
1952-12-31,468.377434575764,0.0016000000
1953-01-31,473.00904707204893,0.0016000000
1953-02-28,469.35036364836327,0.0014000000
1953-03-31,473.8424059918656,0.0018000000
1953-04-30,452.65309065143157,0.0016000000
1953-05-31,457.1971311051932,0.0017000000
1953-06-30,442.9940801321856,0.0018000000
1953-07-31,451.4716982279651,0.0015000000
1953-08-31,455.52980118308125,0.0017000000
1953-09-30,436.82176438445936,0.0016000000
1953-10-31,452.1990668622536,0.0013000000
1953-11-30,464.4614529056605,0.0008000000
1953-12-31,473.0081755594688,0.0013000000
1954-01-31,487.32203858243093,0.0011000000
1954-02-28,500.37492238052187,0.0007000000
1954-03-31,513.3073641676434,0.0008000000
1954-04-30,536.1414117696377,0.0009000000
1954-05-31,559.841640221929,0.0005000000
1954-06-30,566.6780867509182,0.0006000000
1954-07-31,591.9474908330152,0.0005000000
1954-08-31,606.1311296640761,0.0005000000
1954-09-30,622.7489453732196,0.0009000000
1954-10-31,639.6679979542041,0.0007000000
1954-11-30,667.2263815038333,0.0006000000
1954-12-31,700.315010371273,0.0008000000
1955-01-31,715.5126504806472,0.0008000000
1955-02-28,742.0317233135936,0.0009000000
1955-03-31,738.8046214997808,0.0010000000
1955-04-30,766.9455377235386,0.0010000000
1955-05-31,766.3474955562455,0.0014000000
1955-06-30,813.4459353873065,0.0010000000
1955-07-31,875.6551743809919,0.0010000000
1955-08-31,873.0626860282778,0.0016000000
1955-09-30,915.1417148505222,0.0016000000
1955-10-31,871.9140823213835,0.0018000000
1955-11-30,933.5363322889104,0.0017000000
1955-12-31,945.0973680688323,0.0018000000
1956-01-31,922.5826504436528,0.0022000000
1956-02-29,931.3940287208233,0.0019000000
1956-03-31,998.5635470723794,0.0015000000
1956-04-30,1013.4108104617153,0.0019000000
1956-05-31,984.6863787916784,0.0023000000
1956-06-30,982.1474366890785,0.0020000000
1956-07-31,1038.6333494555336,0.0022000000
1956-08-31,1035.699763840433,0.0017000000
1956-09-30,1003.7324032874425,0.0018000000
1956-10-31,994.1012830151997,0.0025000000
1956-11-30,986.9589211316244,0.0020000000
1956-12-31,1004.7526516808725,0.0024000000
1957-01-31,986.0319397393396,0.0027000000
1957-02-28,946.626347838685,0.0024000000
1957-03-31,961.9606639172772,0.0023000000
1957-04-30,987.3951980889107,0.0025000000
1957-05-31,1028.4727378688212,0.0026000000
1957-06-30,1048.5709741778223,0.0024000000
1957-07-31,1072.9383963958348,0.0030000000
1957-08-31,1017.1091790062421,0.0025000000
1957-09-30,979.093318185328,0.0026000000
1957-10-31,921.3784608093513,0.0029000000
1957-11-30,904.8082451990958,0.0028000000
1957-12-31,907.7046780368872,0.0024000000
1958-01-31,928.829930808342,0.0028000000
1958-02-28,935.3366156270176,0.0012000000
1958-03-31,957.9492737483932,0.0009000000
1958-04-30,966.5116515412002,0.0008000000
1958-05-31,1000.873206632197,0.0011000000
1958-06-30,1028.223536630365,0.0003000000
1958-07-31,1059.7978497011932,0.0007000000
1958-08-31,1102.7652230117192,0.0004000000
1958-09-30,1135.2278261000272,0.0019000000
1958-10-31,1184.7253012430383,0.0018000000
1958-11-30,1224.1450882278868,0.0011000000
1958-12-31,1250.629370057325,0.0022000000
1959-01-31,1303.8527604015696,0.0021000000
1959-02-28,1287.3716153277096,0.0019000000
1959-03-31,1323.510630455815,0.0022000000
1959-04-30,1349.1526080545711,0.0020000000
1959-05-31,1372.983955450434,0.0022000000
1959-06-30,1364.6732491408436,0.0024000000
1959-07-31,1422.37908447996,0.0025000000
1959-08-31,1417.8618880310942,0.0019000000
1959-09-30,1365.3683762113121,0.0031000000
1959-10-31,1367.7949066557835,0.0030000000
1959-11-30,1376.9601923714597,0.0026000000
1959-12-31,1424.659363809105,0.0034000000
